			Id(Bk)Syl1	Id(Bk)	Id(Hi)Syl1	Id(Hi)	Id(Lo)Syl1	Id(Lo)	Id(Rd)Syl1	Id(Rd)	*F1	*F3	*F4	*F5	*B1	*B2	*B3	*B5	*F1_B1	*F1..._B1	*F1_B2	*F1..._B2	*F1_B3	*F1..._B3	*F1_B5	*F1..._B5	*F3_B1	*F3..._B1	*F3_B2	*F3..._B2	*F3_B3	*F3..._B3	*F3_B5	*F3..._B5	*F4_B1	*F4..._B1	*F4_B2	*F4..._B2	*F4_B3	*F4..._B3	*F4_B5	*F4..._B5	*F5_B1	*F5..._B1	*F5_B2	*F5..._B2	*F5_B3	*F5..._B3	*F5_B5	*F5..._B5	*_B1F1	*_B1...F1	*_B1F3	*_B1...F3	*_B1F4	*_B1...F4	*_B1F5	*_B1...F5	*_B2F1	*_B2...F1	*_B2F3	*_B2...F3	*_B2F4	*_B2...F4	*_B2F5	*_B2...F5	*_B3F1	*_B3...F1	*_B3F3	*_B3...F3	*_B3F4	*_B3...F4	*_B3F5	*_B3...F5	*_B5F1	*_B5...F1	*_B5F3	*_B5...F3	*_B5F4	*_B5...F4	*_B5F5	*_B5...F5
	eie					 1 			 1 	 2 			 2 	 3 																																																																				
	eii					 2 			 1 	 2 			 1 	 3 																																																																				
	eee								 1 	 2 			 3 	 3 																																																																				
	OiE			 1 		 1 				 1 	 1 	 1 	 1 	 2 		 1 	 1 	 1 				 1 		 1 		 1 				 1 		 1 		 1 				 1 		 1 		 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	OeE			 1 						 1 	 1 	 1 	 2 	 2 		 1 	 1 	 1 				 1 		 1 		 1 				 1 		 1 		 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	iOE			 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 2 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	iiE			 1 	 1 	 2 			 1 	 2 				 2 		 1 	 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 																																
	ieE			 1 	 1 	 1 			 1 	 2 			 1 	 2 		 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	eOE			 1 					 1 	 1 	 1 	 1 	 2 	 2 		 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	eiE			 1 		 1 			 1 	 2 			 1 	 2 		 1 	 1 	 1 																				 1 		 1 		 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	eeE			 1 					 1 	 2 			 2 	 2 		 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																																
	Ooi			 1 		 1 					 1 	 1 	 1 	 2 			 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	ioe			 1 	 1 	 1 			 1 	 1 			 1 	 2 			 1 	 1 																													 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	ioi			 1 	 1 	 2 			 1 	 1 				 2 			 1 	 1 																													 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	eoe			 1 					 1 	 1 			 2 	 2 			 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	eoi			 1 		 1 			 1 	 1 			 1 	 2 			 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	ioE			 2 	 1 	 1 			 1 	 1 				 1 		 1 	 2 	 2 																												 1 	 1 	 2 	 1 	 2 																																
	eoE			 2 					 1 	 1 			 1 	 1 		 1 	 2 	 2 																				 1 	 1 	 2 	 1 	 2 				 1 	 1 	 2 	 1 	 2 																																
	oOi		 1 	 1 		 1 					 1 	 1 	 1 	 2 			 1 	 1 																																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	oie		 1 	 1 		 1 				 1 			 1 	 2 			 1 	 1 																																																						 1 	 1 	 1 						 1 	 1 	 1 
	oii		 1 	 1 		 2 				 1 				 2 			 1 	 1 																																																							 1 	 1 							 1 	 1 
	oee		 1 	 1 						 1 			 2 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oei		 1 	 1 		 1 				 1 			 1 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oiE		 1 	 2 		 1 				 1 				 1 		 1 	 2 	 2 																											 1 	 1 	 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	oeE		 1 	 2 						 1 			 1 	 1 		 1 	 2 	 2 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	ooi		 1 	 2 		 1 								 1 			 2 	 2 																																																							 1 	 2 							 1 	 2 
OOi	OOi	 1 									 2 	 2 	 2 	 3 																																																																				
	OOI			 1 							 2 	 2 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	Ooi			 1 							 1 	 1 	 1 	 2 			 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	OoI			 2 							 1 	 1 	 1 	 1 	 1 	 1 	 2 	 2 		 1 		 1 	 1 	 2 	 1 	 2 		 1 		 1 	 1 	 2 	 1 	 2 		 1 		 1 	 1 	 2 	 1 	 2 		 1 		 1 	 1 	 2 	 1 	 2 																																
	oOi		 1 	 1 							 1 	 1 	 1 	 2 			 1 	 1 																																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	oOI		 1 	 2 							 1 	 1 	 1 	 1 	 1 	 1 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	ooi		 1 	 2 										 1 			 2 	 2 																																																							 1 	 2 							 1 	 2 
	ooI		 1 	 3 											 1 	 1 	 3 	 3 																																																																
	OOe					 1 					 2 	 2 	 3 	 3 																																																																				
	Oii					 1 				 1 	 1 	 1 	 1 	 3 																																																																				
	Oie					 2 				 1 	 1 	 1 	 2 	 3 																																																																				
	Oei									 1 	 1 	 1 	 2 	 3 																																																																				
	Oee					 1 				 1 	 1 	 1 	 3 	 3 																																																																				
	iOi				 1 	 1 			 1 	 1 	 1 	 1 	 1 	 3 																																																																				
	iOe				 1 	 2 			 1 	 1 	 1 	 1 	 2 	 3 																																																																				
	iii				 1 	 2 			 1 	 2 				 3 																																																																				
	iie				 1 	 3 			 1 	 2 			 1 	 3 																																																																				
	iei				 1 	 1 			 1 	 2 			 1 	 3 																																																																				
	iee				 1 	 2 			 1 	 2 			 2 	 3 																																																																				
	eOi								 1 	 1 	 1 	 1 	 2 	 3 																																																																				
	eOe					 1 			 1 	 1 	 1 	 1 	 3 	 3 																																																																				
	eii					 1 			 1 	 2 			 1 	 3 																																																																				
	eie					 2 			 1 	 2 			 2 	 3 																																																																				
	eei								 1 	 2 			 2 	 3 																																																																				
	eee					 1 			 1 	 2 			 3 	 3 																																																																				
	OiI			 1 		 1 				 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	OeI			 1 						 1 	 1 	 1 	 2 	 2 	 1 	 1 	 1 	 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	iOI			 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	iiI			 1 	 1 	 2 			 1 	 2 				 2 	 1 	 1 	 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	ieI			 1 	 1 	 1 			 1 	 2 			 1 	 2 	 1 	 1 	 1 	 1 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	eOI			 1 					 1 	 1 	 1 	 1 	 2 	 2 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	eiI			 1 		 1 			 1 	 2 			 1 	 2 	 1 	 1 	 1 	 1 																		 1 		 1 		 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	eeI			 1 					 1 	 2 			 2 	 2 	 1 	 1 	 1 	 1 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																																
	Ooe			 1 		 1 					 1 	 1 	 2 	 2 			 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	ioi			 1 	 1 	 1 			 1 	 1 				 2 			 1 	 1 																													 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	ioe			 1 	 1 	 2 			 1 	 1 			 1 	 2 			 1 	 1 																													 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	eoi			 1 					 1 	 1 			 1 	 2 			 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	eoe			 1 		 1 			 1 	 1 			 2 	 2 			 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	ioI			 2 	 1 	 1 			 1 	 1 				 1 	 1 	 1 	 2 	 2 																										 1 		 1 	 1 	 2 	 1 	 2 																																
	eoI			 2 					 1 	 1 			 1 	 1 	 1 	 1 	 2 	 2 																		 1 		 1 	 1 	 2 	 1 	 2 		 1 		 1 	 1 	 2 	 1 	 2 																																
	oOe		 1 	 1 		 1 					 1 	 1 	 2 	 2 			 1 	 1 																																																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	oii		 1 	 1 		 1 				 1 				 2 			 1 	 1 																																																							 1 	 1 							 1 	 1 
	oie		 1 	 1 		 2 				 1 			 1 	 2 			 1 	 1 																																																						 1 	 1 	 1 						 1 	 1 	 1 
	oei		 1 	 1 						 1 			 1 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oee		 1 	 1 		 1 				 1 			 2 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oiI		 1 	 2 		 1 				 1 				 1 	 1 	 1 	 2 	 2 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	oeI		 1 	 2 						 1 			 1 	 1 	 1 	 1 	 2 	 2 																	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	ooe		 1 	 2 		 1 							 1 	 1 			 2 	 2 																																																					 1 	 2 	 1 	 2 					 1 	 2 	 1 	 2 
OAO	OAO	 1 									 2 	 3 	 3 	 3 																																																																				
	OAo			 1 							 1 	 2 	 2 	 2 			 1 	 1 						 1 		 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	OaO			 1 							 2 	 2 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	Oao			 2 							 1 	 1 	 1 	 1 			 1 	 2 						 1 	 1 	 2 						 1 	 1 	 2 						 1 	 1 	 2 						 1 	 1 	 2 																																
	oAO		 1 	 1 							 1 	 2 	 2 	 2 			 1 	 1 																																																		 1 	 1 	 1 	 1 	 1 	 1 	 1 		 1 	 1 	 1 	 1 	 1 	 1 	 1 
	oAo		 1 	 2 								 1 	 1 	 1 			 2 	 2 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oaO		 1 	 2 							 1 	 1 	 1 	 1 			 1 	 2 																																																		 1 		 1 		 1 		 1 	 1 	 2 	 1 	 2 	 1 	 2 	 1 	 2 
	oao		 1 	 3 													 2 	 3 																																																																
	OAi					 1 				 1 	 1 	 2 	 2 	 3 																																																																				
	OAe									 1 	 1 	 2 	 3 	 3 																																																																				
	OiO					 1 		 1 			 2 	 2 	 2 	 3 																																																																				
	Oii					 2 		 1 		 1 	 1 	 1 	 1 	 3 																																																																				
	Oie					 1 		 1 		 1 	 1 	 1 	 2 	 3 																																																																				
	OeO							 1 			 2 	 2 	 3 	 3 																																																																				
	Oee							 1 		 1 	 1 	 1 	 3 	 3 																																																																				
	iAO				 1 	 1 			 1 	 1 	 1 	 2 	 2 	 3 																																																																				
	iAi				 1 	 2 			 1 	 2 		 1 	 1 	 3 																																																																				
	iAe				 1 	 1 			 1 	 2 		 1 	 2 	 3 																																																																				
	iiO				 1 	 2 		 1 	 1 	 1 	 1 	 1 	 1 	 3 																																																																				
	iii				 1 	 3 		 1 	 1 	 2 				 3 																																																																				
	iie				 1 	 2 		 1 	 1 	 2 			 1 	 3 																																																																				
	ieO				 1 	 1 		 1 	 1 	 1 	 1 	 1 	 2 	 3 																																																																				
	iee				 1 	 1 		 1 	 1 	 2 			 2 	 3 																																																																				
	eAO								 1 	 1 	 1 	 2 	 3 	 3 																																																																				
	eAi					 1 			 1 	 2 		 1 	 2 	 3 																																																																				
	eAe								 1 	 2 		 1 	 3 	 3 																																																																				
	eiO					 1 		 1 	 1 	 1 	 1 	 1 	 2 	 3 																																																																				
	eii					 2 		 1 	 1 	 2 			 1 	 3 																																																																				
	eie					 1 		 1 	 1 	 2 			 2 	 3 																																																																				
	eeO							 1 	 1 	 1 	 1 	 1 	 3 	 3 																																																																				
	eee							 1 	 1 	 2 			 3 	 3 																																																																				
	Oio			 1 		 1 		 1 			 1 	 1 	 1 	 2 			 1 	 1 						 1 		 1 						 1 		 1 						 1 		 1 					 1 	 1 	 1 	 1 																																
	Oeo			 1 				 1 			 1 	 1 	 2 	 2 			 1 	 1 						 1 		 1 						 1 		 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	iAo			 1 	 1 	 1 			 1 	 1 		 1 	 1 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	iio			 1 	 1 	 2 		 1 	 1 	 1 				 2 			 1 	 1 																													 1 	 1 	 1 	 1 																																
	ieo			 1 	 1 	 1 		 1 	 1 	 1 			 1 	 2 			 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	eAo			 1 					 1 	 1 		 1 	 2 	 2 			 1 	 1 													 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	eio			 1 		 1 		 1 	 1 	 1 			 1 	 2 			 1 	 1 																						 1 		 1 					 1 	 1 	 1 	 1 																																
	eeo			 1 				 1 	 1 	 1 			 2 	 2 			 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																																
	Oai			 1 		 1 				 1 	 1 	 1 	 1 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																															 1 	 1 
	Oae			 1 						 1 	 1 	 1 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																													 1 	 1 	 1 	 1 
	iaO			 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 2 				 1 																															 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	iai			 1 	 1 	 2 			 1 	 2 				 2 				 1 																															 1 	 1 																															 1 	 1 
	iae			 1 	 1 	 1 			 1 	 2 			 1 	 2 				 1 																															 1 	 1 																													 1 	 1 	 1 	 1 
	eaO			 1 					 1 	 1 	 1 	 1 	 2 	 2 				 1 																							 1 	 1 							 1 	 1 																									 1 	 1 	 1 	 1 	 1 	 1 	 1 	 1 
	eai			 1 		 1 			 1 	 2 			 1 	 2 				 1 																							 1 	 1 							 1 	 1 																															 1 	 1 
	eae			 1 					 1 	 2 			 2 	 2 				 1 																							 1 	 1 							 1 	 1 																													 1 	 1 	 1 	 1 
	iao			 2 	 1 	 1 			 1 	 1 				 1 			 1 	 2 																														 1 	 1 	 2 																																
	eao			 2 					 1 	 1 			 1 	 1 			 1 	 2 																						 1 	 1 	 2 						 1 	 1 	 2 																																
	oAi		 1 	 1 		 1 				 1 		 1 	 1 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oAe		 1 	 1 						 1 		 1 	 2 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oiO		 1 	 1 		 1 		 1 			 1 	 1 	 1 	 2 			 1 	 1 																																																		 1 		 1 		 1 	 1 	 1 		 1 		 1 		 1 	 1 	 1 
	oii		 1 	 1 		 2 		 1 		 1 				 2 			 1 	 1 																																																							 1 	 1 							 1 	 1 
	oie		 1 	 1 		 1 		 1 		 1 			 1 	 2 			 1 	 1 																																																						 1 	 1 	 1 						 1 	 1 	 1 
	oeO		 1 	 1 				 1 			 1 	 1 	 2 	 2 			 1 	 1 																																																		 1 		 1 	 1 	 1 	 1 	 1 		 1 		 1 	 1 	 1 	 1 	 1 
	oei		 1 	 1 		 1 		 1 		 1 			 1 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oee		 1 	 1 				 1 		 1 			 2 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oio		 1 	 2 		 1 		 1 						 1 			 2 	 2 																													 1 	 1 	 1 	 1 																							 1 	 1 							 1 	 1 
	oeo		 1 	 2 				 1 					 1 	 1 			 2 	 2 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oai		 1 	 2 		 1 				 1 				 1 			 1 	 2 																																																								 1 							 1 	 2 
	oae		 1 	 2 						 1 			 1 	 1 			 1 	 2 																																																						 1 		 1 					 1 	 2 	 1 	 2 
OAA	OAA	 1 									 1 	 3 	 3 	 3 																																																																				
	OAa			 1 							 1 	 2 	 2 	 2 				 1 								 1 							 1 	 1 							 1 	 1 							 1 	 1 																																
	OaA			 1 							 1 	 2 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	Oaa			 2 							 1 	 1 	 1 	 1 				 2 							 1 	 2 							 1 	 2 							 1 	 2 							 1 	 2 																																
	oAA		 1 	 1 								 2 	 2 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oAa		 1 	 2 								 1 	 1 	 1 			 1 	 2 															 1 	 1 							 1 	 1 							 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oaA		 1 	 2 								 1 	 1 	 1 			 1 	 2 																																																				 1 		 1 		 1 			 1 	 2 	 1 	 2 	 1 	 2 
	oaa		 1 	 3 													 1 	 3 																																																																
	OAi					 1 		 1 			 1 	 2 	 2 	 3 																																																																				
	OAe							 1 			 1 	 2 	 3 	 3 																																																																				
	Oii					 2 		 2 			 1 	 1 	 1 	 3 																																																																				
	Oie					 1 		 2 			 1 	 1 	 2 	 3 																																																																				
	Oee							 2 			 1 	 1 	 3 	 3 																																																																				
	iAA				 1 	 1 			 1 	 1 		 2 	 2 	 3 																																																																				
	iAi				 1 	 2 		 1 	 1 	 1 		 1 	 1 	 3 																																																																				
	iAe				 1 	 1 		 1 	 1 	 1 		 1 	 2 	 3 																																																																				
	iii				 1 	 3 		 2 	 1 	 1 				 3 																																																																				
	iie				 1 	 2 		 2 	 1 	 1 			 1 	 3 																																																																				
	iee				 1 	 1 		 2 	 1 	 1 			 2 	 3 																																																																				
	eAA								 1 	 1 		 2 	 3 	 3 																																																																				
	eAi					 1 		 1 	 1 	 1 		 1 	 2 	 3 																																																																				
	eAe							 1 	 1 	 1 		 1 	 3 	 3 																																																																				
	eii					 2 		 2 	 1 	 1 			 1 	 3 																																																																				
	eie					 1 		 2 	 1 	 1 			 2 	 3 																																																																				
	eee							 2 	 1 	 1 			 3 	 3 																																																																				
	Oia			 1 		 1 		 1 			 1 	 1 	 1 	 2 				 1 								 1 								 1 								 1 							 1 	 1 																																
	Oea			 1 				 1 			 1 	 1 	 2 	 2 				 1 								 1 								 1 							 1 	 1 							 1 	 1 																																
	iAa			 1 	 1 	 1 			 1 	 1 		 1 	 1 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																																
	iia			 1 	 1 	 2 		 1 	 1 	 1 				 2 				 1 																															 1 	 1 																																
	iea			 1 	 1 	 1 		 1 	 1 	 1 			 1 	 2 				 1 																							 1 	 1 							 1 	 1 																																
	eAa			 1 					 1 	 1 		 1 	 2 	 2 				 1 															 1 	 1 							 1 	 1 							 1 	 1 																																
	eia			 1 		 1 		 1 	 1 	 1 			 1 	 2 				 1 																								 1 							 1 	 1 																																
	eea			 1 				 1 	 1 	 1 			 2 	 2 				 1 																							 1 	 1 							 1 	 1 																																
	Oai			 1 		 1 		 1 			 1 	 1 	 1 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																															 1 	 1 
	Oae			 1 				 1 			 1 	 1 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																													 1 	 1 	 1 	 1 
	iaA			 1 	 1 	 1 			 1 	 1 		 1 	 1 	 2 				 1 																															 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	iai			 1 	 1 	 2 		 1 	 1 	 1 				 2 				 1 																															 1 	 1 																															 1 	 1 
	iae			 1 	 1 	 1 		 1 	 1 	 1 			 1 	 2 				 1 																															 1 	 1 																													 1 	 1 	 1 	 1 
	eaA			 1 					 1 	 1 		 1 	 2 	 2 				 1 																							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	eai			 1 		 1 		 1 	 1 	 1 			 1 	 2 				 1 																							 1 	 1 							 1 	 1 																															 1 	 1 
	eae			 1 				 1 	 1 	 1 			 2 	 2 				 1 																							 1 	 1 							 1 	 1 																													 1 	 1 	 1 	 1 
	iaa			 2 	 1 	 1 			 1 	 1 				 1 				 2 																															 1 	 2 																																
	eaa			 2 					 1 	 1 			 1 	 1 				 2 																							 1 	 2 							 1 	 2 																																
	oAi		 1 	 1 		 1 		 1 				 1 	 1 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oAe		 1 	 1 				 1 				 1 	 2 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oiA		 1 	 1 		 1 		 1 				 1 	 1 	 2 			 1 	 1 																																																				 1 		 1 	 1 	 1 				 1 		 1 	 1 	 1 
	oii		 1 	 1 		 2 		 2 						 2 			 1 	 1 																																																							 1 	 1 							 1 	 1 
	oie		 1 	 1 		 1 		 2 					 1 	 2 			 1 	 1 																																																						 1 	 1 	 1 						 1 	 1 	 1 
	oeA		 1 	 1 				 1 				 1 	 2 	 2 			 1 	 1 																																																				 1 	 1 	 1 	 1 	 1 				 1 	 1 	 1 	 1 	 1 
	oei		 1 	 1 		 1 		 2 					 1 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oee		 1 	 1 				 2 					 2 	 2 			 1 	 1 																																																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oia		 1 	 2 		 1 		 1 						 1 			 1 	 2 																															 1 	 1 																							 1 	 1 							 1 	 1 
	oea		 1 	 2 				 1 					 1 	 1 			 1 	 2 																							 1 	 1 							 1 	 1 																					 1 	 1 	 1 	 1 					 1 	 1 	 1 	 1 
	oai		 1 	 2 		 1 		 1 						 1 			 1 	 2 																																																								 1 							 1 	 2 
	oae		 1 	 2 				 1 					 1 	 1 			 1 	 2 																																																						 1 		 1 					 1 	 2 	 1 	 2 
OAy	OAy	 1 									 1 	 3 	 3 	 3 																																																																				
	OAu			 1 							 1 	 2 	 2 	 2 				 1 								 1 							 1 	 1 							 1 	 1 							 1 	 1 																																
	Oay			 1 							 1 	 2 	 2 	 2 				 1 							 1 	 1 							 1 	 1 							 1 	 1 							 1 	 1 																											 1 	 1 	 1 	 1 	 1 	 1 
	Oau			 2 							 1 	 1 	 1 	 1 				 2 							 1 	 2 							 1 	 2 							 1 	 2 							 1 	 2 																																
	oAy		 1 	 1 								 2 	 2 	 2 			 1 	 1 																																																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oAu		 1 	 2 								 1 	 1 	 1 			 1 	 2 															 1 	 1 							 1 	 1 							 1 	 1 																			 1 	 1 	 1 	 1 	 1 	 1 			 1 	 1 	 1 	 1 	 1 	 1 
	oay		 1 	 2 								 1 	 1 	 1 			 1 	 2 																																																				 1 		 1 		 1 			 1 	 2 	 1 	 2 	 1 	 2 
	oau		 1 	 3 													 1 	 3 																																																																
	OAi									 1 	 1 	 2 	 2 	 3 																																																																				
	OAe					 1 				 1 	 1 	 2 	 3 	 3 																																																																				
	Oiy					 1 		 1 			 1 	 2 	 2 	 3 																																																																				
	Oii					 1 		 1 		 1 	 1 	 1 	 1 	 3 																																																																				
	Oie					 2 		 1 		 1 	 1 	 1 	 2 	 3 																																																																				
	Oey							 1 			 1 	 2 	 3 	 3 																																																																				
